_id,comment
0,天呐，老人家身体真棒！我可能是个假的年轻人
1,"人老心不老，祝老人家身体健康，万事如意，长命百岁<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
2,"爷爷身体好好<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>感恩是世间真挚的感情!"
3,这老大爷一天平均骑行120公里！果然是感情和身体，一起在路上。
4,致敬 感恩
5,"感恩<span class=""url-icon""><img alt=[中国赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_chnlike-8fc550a807.png"" style=""width:1em; height:1em;"" /></span>致敬最可爱的人<span class=""url-icon""><img alt=[米奇比心] src=""https://h5.sinaimg.cn/m/emoticon/icon/movies/mickey_01-3c57f8e001.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[米奇比心] src=""https://h5.sinaimg.cn/m/emoticon/icon/movies/mickey_01-3c57f8e001.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[米奇比心] src=""https://h5.sinaimg.cn/m/emoticon/icon/movies/mickey_01-3c57f8e001.png"" style=""width:1em; height:1em;"" /></span>"
6,"天呐，老人家身体真棒！我可能是个假的年轻人<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
7,"老人家身体棒棒哒，也为抗疫英雄点赞<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>"
8,"我这个年轻人还在沙发躺，我惭愧<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
9,见就见吧，非得看这种炒作博眼球？
10,致敬
11,等我老了也做一件这么有意义的事情
12,让人感动。
13,赞赞赞，滴水之恩，涌泉相报。感谢广大医护人员用心付出！
14,"祝愿身体健康<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>   致敬白衣天使<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
15,好棒
16,了不起的老人家
17,致敬感恩，老人家这了不起
18,哇！！最近我和Amy一起写的文章 她也准备用risk society这个概念！！
19,冒昧问一下这个文章只能在网页里付费在24小时之内看吗？
20,"出版商刚刚给这篇文章开通free access了。全面免费读，戳这里：<a  href=""https://weibo.cn/sinaurl?u=https%3A%2F%2Fwww.tandfonline.com%2Fdoi%2Ffull%2F10.1080%2F21620555.2020.1838271"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png'></span><span class=""surl-text"">网页链接</span></a>"
21,"<a  href=""https://m.weibo.cn/p/index?extparam=%E5%85%B0%E5%8D%A1%E6%96%AF%E7%89%B9%E5%A4%A7%E5%AD%A6&containerid=1008083b36e93d58480b4c7cd4f69a49b2ea80"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png'></span><span class=""surl-text"">兰卡斯特大学</span></a> 为我导打call！！！<span class=""url-icon""><img alt=[鼓掌] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-cca8b296d9.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鼓掌] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-cca8b296d9.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鼓掌] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guzhang-cca8b296d9.png"" style=""width:1em; height:1em;"" /></span>"
22,"<a  href=""https://m.weibo.cn/p/index?extparam=%E5%85%B0%E5%8D%A1%E6%96%AF%E7%89%B9%E5%A4%A7%E5%AD%A6&containerid=1008083b36e93d58480b4c7cd4f69a49b2ea80"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://n.sinaimg.cn/photo/5213b46e/20180926/timeline_card_small_super_default.png'></span><span class=""surl-text"">兰卡斯特大学</span></a>  疫情期间依然保持高质量的研究，为胡老师<a href='/n/HU说八叨'>@HU说八叨</a> 鼓掌👏👏  与我们广大留学生息息相关，感同身受的研究，非常值得一读！"
23,好棒啊！
24,cora什么时候去渡轮了 不是在keele的么
25,雪梨真的是人太好了，人美心善，我好喜欢她
26,雪梨也太漂亮了吧， 我爱雪梨小姐姐呀。
27,雪梨在做公益的时候也是毫不手软的
28,"热心公益的小姐姐太爱❤️了<span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[鲜花] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/w_xianhua-f902c37199.png"" style=""width:1em; height:1em;"" /></span>"
29,我爱雪梨小姐姐呀
30,雪梨太优秀了热心公益爱心
31,真的太喜欢雪梨了，人美心善
32,雪莉直播，热心公益
33,太棒了太优秀
34,谢谢博主的分享！学到了
35,小姐姐太漂亮了
36,很喜欢这样的雪梨
37,蛮不错的哦
