_id,comment
0,感染了，每个国家都是隔离，就是隔离的地方不一样而已。
1,记得前几天外国进香港好像只要自我观察三天？
2,就这还吵着通关
3,"这逆子后台非常强硬，有作的资本<span class=""url-icon""><img alt=[怒] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_nu-0ddf642bed.png"" style=""width:1em; height:1em;"" /></span>"
4,最后一句，第五波累计9948人不治！
5,这么多
6,"香港还真是试验田，要打国内那些躺平派的脸，我就让他们看看香港<span class=""url-icon""><img alt=[吃瓜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-7a95e6efc4.png"" style=""width:1em; height:1em;"" /></span>"
7,没事，继续，都等着看0+3的效果呢。
8,"深圳太难了<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>"
9,停多长时间
10,<a href='/n/奏耐天津'>@奏耐天津</a> <a href='/n/天津人的天津'>@天津人的天津</a> <a href='/n/東門房老秦'>@東門房老秦</a>
11,还有脸谈通关
12,香港新冠结束了呀，感染了吃点药接着上课嘛，停课至于嘛。都结束了，怎么还检测呢
13,"搞成这副样子还想通关…<span class=""url-icon""><img alt=""[开学季]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/72/2021_kaixueji_org.png"" style=""width:1em; height:1em;"" /></span>"
14,试验田！
15,感觉滨海头一次那么严重。。
16,越秀路街明天有希望吗
17,增了72个，还有一个非管控，明天不筛？
18,哇他洗哇气死了
19,明天塘沽验核酸吗
20,霍额
21,宁河？！
22,范围太广了……唉
23,这
24,这么多公司啊
25,"有的区从9月8号排查是不是有点那个了<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
26,为啥十分钟前在滨海，十分钟后在市里了？
27,"<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
28,明天律纬路那边能解除静态吗
29,为什么不把滨海和市内六区分开
30,之前在塘沽的两个单位都中招了
31,海洋馆还能开么？
32,海昌天澜接连中招啊
33,"<span class=""url-icon""><img alt=[单身狗] src=""https://h5.sinaimg.cn/m/emoticon/icon/_/co_niuec-7d05bc992a.png"" style=""width:1em; height:1em;"" /></span>"
34,"还有完没<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
35,居家隔离还算好的，大连内蒙古回来的管你是啥一律集中隔离七天自费！！！！
36,"没那么夸张，我身边认识的人暂时没听说有谁回去被隔离的<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
37,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E9%98%B2%E6%AD%A2%E7%96%AB%E6%83%85%E9%98%B2%E6%8E%A7%E5%B1%82%E5%B1%82%E5%8A%A0%E7%A0%81%E4%B9%9D%E4%B8%8D%E5%87%86%23&extparam=%23%E9%98%B2%E6%AD%A2%E7%96%AB%E6%83%85%E9%98%B2%E6%8E%A7%E5%B1%82%E5%B1%82%E5%8A%A0%E7%A0%81%E4%B9%9D%E4%B8%8D%E5%87%86%23"" data-hide=""""><span class=""surl-text"">#防止疫情防控层层加码九不准#</span></a> <a href='/n/河南卫健委'>@河南卫健委</a>"
38,"打了电话，人家就说的是不管哪个区，深圳回去都得隔离<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>害我把票都退了"
39,辽宁丹东，一会儿社区来上门磁，低风险地区，7天居家隔离，只因行政区内含中风险等级地区
40,"昨天早上到湖北某县，由于街道有疫情，居住地还是低风险区，今天下午通知集中隔离或者立马返深。<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span>现在回深路上，来回两千公里一日游。"
41,"那吴大婶出国就没有受阻吗<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
42,"<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>这ip"
43,我从上海回黄冈也是低风险，一样被隔离哈哈哈哈哈哈哈
44,如何沟通能够提前返回啊，我也是想走都走不了
45,"深圳低风险区回南宁，说要七天居家隔离，同住屋檐下的人也要一起居家隔离七天<span class=""url-icon""><img alt=[太开心] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-b7d86de3fd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[太开心] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_taikaixin-b7d86de3fd.png"" style=""width:1em; height:1em;"" /></span>"
46,没有啊，我提前报备了。就让我三天两检就行
47,很正常，我表示可以理解，换位思考，如果我是老家的，我也怕外地回来的有风险。
48,我朋友30号从龙岗回去到随州，啥事没有啊，正常出行，到地方也没有隔离
49,说好的不让层层加码，呵呵，笑话罢了
50,内蒙全境返回陕西榆林，无视风险区域，均要求7天集中隔离。
51,疫情防控层层加码   难啊  河南尤甚
52,昨天晚上剛剛做的呢[饞嘴]
53,思明的哪些点位有设黄码通道？
54,"如果还在坐月子的怎么办<span class=""url-icon""><img alt=[泪] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_lei-4cdf6ee412.png"" style=""width:1em; height:1em;"" /></span>"
55,9.29做了的算吗？
56,"<span class=""url-icon""><img alt=[打call] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/fb_a1dacall-1e0c4593fc.png"" style=""width:1em; height:1em;"" /></span>"
57,天天核酸
58,疫情真的好烦人 天天核酸
59,都快三周没出门了
60,"明天还打算去海上呢<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
61,电力人电力魂！加油加油，共同抗疫！
62,电力人超棒的！
63,"高速口“防线”有保障<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>"
64,"守护防线，央企担当<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>"
65,"加急送电<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
66,保供电！送光明！送温暖！加油！
67,为你们的付出点赞！
68,感动，尽在不言中
69,这条微博很暖人心
70,辛苦了！注意安全啊！
71,最美供电人
72,电力工作也很到位！超棒的!
73,值得我们敬佩！！
74,谢谢你们为我们守护光明
75,守护光明的电力人
76,感谢你们的付出！
77,发自内心的赞
78,电力人最棒！加油
79,为棒棒的电力人点赞！！
80,这就是电力人
81,"严格遵守防疫要求，加油，坚持就是胜利<span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span>"
82,"为了最终的胜利，我们共克时艰<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
83,希望我们都平安健康[爱心][爱心][爱心]愿我们热爱的西藏一切恢复如常[爱心]
84,"坚守西藏<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
85,积极配合新要求  胜利在望!
86,为了大家的安全，我们一起努力💪加油加油
87,积极配合，健康大家。
88,快到了雨过天晴时刻，大家一定要遵守相关制度～
89,按要求遵守防疫政策，安全出行
90,遵守防疫政策，争取早日胜利！
