_id,comment
0,这个好，一个省一个码，太麻烦了，
1,每个地方搞独立的健康码，浪费钱不说，还不好用
2,"要为人民着想才是真的为人民服务<span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png"" style=""width:1em; height:1em;"" /></span>"
3,"出差人士表示简直是福音，手机五六个健康码<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
4,是的
5,健康码纳入公安数据管理可能会快些，公安的身份证查验，是全国统一的
6,转发微博
7,早该如此了
8,建议实行
9,强烈支持
10,这个建议非常赞成
11,赞同👍
12,确实
13,转发微博
14,群众也举手支持
15,是的
16,没毛病
17,附议
18,"坚决支持这个建议！<span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[加油] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_jiayou-a34ced0409.png"" style=""width:1em; height:1em;"" /></span>"
19,这个建议真的是太好了
20,"群众表示赞同<span class=""url-icon""><img alt=[赞] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_zan-44ddc70637.png"" style=""width:1em; height:1em;"" /></span>"
21,附议
22,没毛病
23,健康码纳入公安数据管理可能会快些，公安的身份证查验，是全国统一的
24,转发微博
25,早该如此了
26,建议实行
27,强烈支持
28,这个建议非常赞成
29,赞同👍
30,这个好，一个省一个码，太麻烦了，
31,每个地方搞独立的健康码，浪费钱不说，还不好用
32,"要为人民着想才是真的为人民服务<span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png"" style=""width:1em; height:1em;"" /></span>"
33,"出差人士表示简直是福音，手机五六个健康码<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
34,是的
35,确实
36,转发微博
37,群众也举手支持
38,是的
39,附议
40,"物理专业，永远的王牌。<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
41,"男孩子要多学文科<span class=""url-icon""><img alt=[熊猫] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_xiongmao-74969ad038.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[熊猫] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_xiongmao-74969ad038.png"" style=""width:1em; height:1em;"" /></span>文科生越多，社会就越进步"
42,芯片不是一日之疾，要有长远规划。切莫头痛医头，脚痛医脚。
43,年薪40万，除了开支一年能收30万，不错了。但是在一线城市买房，还是要几十年
