_id,comment
0,"羊群们是不是考虑出去赚点外汇？<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span>"
1,来看你了 ```常互动·
2,看今年秋冬季情况而定。
3,"疫情啥时候好 我快要吃西北风了<span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[二哈] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_erha-139d0e07bd.png"" style=""width:1em; height:1em;"" /></span>"
4,不确定因素太多
5,"对于地球来说，没有任何损失<span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png"" style=""width:1em; height:1em;"" /></span>"
6,一年已经过去了，我们还在疫情中。
7,1200000000000
8,就看MG 了
9,"<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
10,就知道经济嘛？？？好好活着吧，欲望少一点，给子孙留点福田吧
11,也有靠新冠翻身发财的企业，比如隔壁快倒闭的口罩厂。
12,难
13,"经济完蛋重新洗牌<span class=""url-icon""><img alt=[喵喵] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_miao-c1b3d563bd.png"" style=""width:1em; height:1em;"" /></span>"
14,疫情在咱们国家分分钟就能控制住 到了明年全球除了中国以外其他国家都有疫情
15,大家都损失，钱去哪了！
16,得为秋冬反弹做准备 目前看来是这样
17,毕竟某国没管
18,这12万去哪了？
19,感谢文案<a href='/n/猫山猫团'>@猫山猫团</a>
20,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23&extparam=%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23"" data-hide=""""><span class=""surl-text"">#以周震南之名 践行公益#</span></a> 💙💙💙"
21,辛苦了
22,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23&extparam=%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23"" data-hide=""""><span class=""surl-text"">#以周震南之名 践行公益#</span></a> 💙💙💙"
23,辛苦了
24,辛苦了
25,"辛苦了<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
26,"辛苦啦<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
27,辛苦啦
28,"辛苦了<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
29,辛苦啦！
30,辛苦啦
31,为什么给爷爷奶奶送洗发水呀，应该送点有用的东西
32,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23&extparam=%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23"" data-hide=""""><span class=""surl-text"">#以周震南之名 践行公益#</span></a>"
33,辛苦了❤
34,"辛苦了<span class=""url-icon""><img alt=[心] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/l_xin-43af9086c0.png"" style=""width:1em; height:1em;"" /></span>"
35,"<a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23&extparam=%23%E4%BB%A5%E5%91%A8%E9%9C%87%E5%8D%97%E4%B9%8B%E5%90%8D+%E8%B7%B5%E8%A1%8C%E5%85%AC%E7%9B%8A%23"" data-hide=""""><span class=""surl-text"">#以周震南之名 践行公益#</span></a> 💙💙💙"
36,辛苦了
37,"牛郎店？<span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[并不简单] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_bingbujiandan-9955880b30.png"" style=""width:1em; height:1em;"" /></span>我以为打错了，牛排店？后来一想，不对<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
38,银魂党看到这个封面 打卡
39,牛郎店，哈哈，就是发达
40,"<span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[挖鼻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wabishi-816c4e8890.png"" style=""width:1em; height:1em;"" /></span>"
41,男人的天堂
42,<a href='/n/高然的小狐狸精'>@高然的小狐狸精</a> <a href='/n/卿卿卿卿月'>@卿卿卿卿月</a>
43,"找机会要去这里逛一逛<span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-643ef6e48d.png"" style=""width:1em; height:1em;"" /></span>"
44,"想去<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
45,厉害
46,呵，当今最大的民主国家，疫情期间警察当街体罚欧打民众成普遍现象，还有殴打致死，西方媒体连屁都不放一个，呵呵
47,"想法设法攻击媒体自由和民主制度，中国难道没说自己有媒体自由和民主吗？<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
48,社会制度搞不定病毒。科学防疫可以。
49,这个新闻的逻辑是民主和新闻自由不能搞定新冠病毒，所以我们坚决不能要民主和自由吗？
50,我就想问一句这概念偷换的好吗？请问媒体什么样和民主制度如何能帮助消灭病毒🤙🏻？节奏带的不要太明显
51,"big胆，敢质疑阿三的籽油皿煮，小心阿三的摩托车队带着臭河圣水横扫<a href='/n/CGTN'>@CGTN</a> <span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
52,🌺#词海拾珠#🌺
53,🌺#词海拾珠#🌺 ⭐️rampant   [ˈræmpənt]  a. 猖獗的；蔓延的 ⭐️democracy  [dɪˈmɑːkrəsi]  n. 民主(主义/政治) ❄️freedom of press  新闻自由 ❄️initial period  初始期 ⭐️momentum   [moʊˈmentəm]  n.推进力；动力；势头
54,"一语中的<span class=""url-icon""><img alt=[good] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/h_good-0c51afc69c.png"" style=""width:1em; height:1em;"" /></span>"
55,祈祷疫情早日结束，战胜疫情不分国界
56,阿三就没民主过，一真都是贵族治，宗教治，资本治的国家，都只是口号而以。
57,历史重现，当时其他国家也是这么说我们的，现在也轮到我们说说他们了
58,阿三喝牛尿就可以抗击疫情哈哈哈哈
59,图片评论
60,"毕竟灯塔国都那样了<span class=""url-icon""><img alt=[费解] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_feijie-c1df37ef03.png"" style=""width:1em; height:1em;"" /></span>"
61,"<span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span><span class=""url-icon""><img alt=[笑cry] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-f2bd11b506.png"" style=""width:1em; height:1em;"" /></span>"
62,"自由是相对的，建立在法治基础上，遵守道德准则<span class=""url-icon""><img alt=[doge] src=""https://h5.sinaimg.cn/m/emoticon/icon/others/d_doge-be7f768d78.png"" style=""width:1em; height:1em;"" /></span>"
63,rampant  猖獗的，蔓延的
64,"这就是他们的民主<span class=""url-icon""><img alt=[摊手] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-fa05d4eacf.png"" style=""width:1em; height:1em;"" /></span>"
65,"他们哪有“民主自由”？有的不过是“皿煮滋油”<span class=""url-icon""><img alt=[摊手] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-fa05d4eacf.png"" style=""width:1em; height:1em;"" /></span>"
66,瞎说什么大实话嘛
67,"自由喂<span class=""url-icon""><img alt=[吃瓜] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-7a95e6efc4.png"" style=""width:1em; height:1em;"" /></span>"
