_id,comment
0,钱别捐给红十字
1,"相信专业而不是相信政府<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span>"
2,不要捐钱给红会
3,吃野味的见一个撕一个 捐钱找饭圈后援会和韩红基金
4,“不让后代在学医”，真是又理解又难过
5,摊上不给力不办事的领导那真的活不活看老天
6,屯口罩，买车
7,"<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span>不让后代学医那位，如果以后都没有医生了，病人怎么办？全部等死吗？你应该做的是教会后代不要医闹不要伤害医生，教会后代怎么做一个合格的人而不是成为一个会说人话的衣冠禽兽"
8,跑了的人在全国各地好吃好喝好治疗，没跑的有公德心的老实人没医没药只等死。太讽刺
9,不要捐钱给红十字
10,要敬畏自然，否则反噬之痛我们承受不起。还有要善待医务人员
11,捐款给韩红老师比给红十字会靠谱
12,灾难是面照妖镜
13,求求大家别在晒自己在家里有多无聊了，年三十就在上班，春节假期取消的人，每天扑在工作岗位，一天工作至少十二小时浑身酸痛的人表示看到你们抱怨天天在家里多无聊的时候很柠檬很羡慕
14,每个市都建一所“小汤山”医院备用吧。以后再有紧急疫情，也好过现在手足无措。
15,不是每个人都有妈，比如某某某十字
16,二十年前有人说不会电脑，不会开车，不会英语的人未来生活会很受限制。现在基本应证了。
17,1.锻炼身体，提高免疫力 2.事情有苗头的时候要有判断力，做好提前防范准备（比如说买口罩） 3.家人最重要，珍惜眼前人 4.尽力多学点技能 5.开源节流，眼前的短暂快乐和安逸不贪图 6.绝不吃，也劝阻家人朋友不吃野味 7.不要只长年龄不长脑子
18,我的总结，我们的命不是命
19,不学医的那个，属实是悲哀。为众人抱薪者，不可使其冻毙于风雪。
20,别捐钱捐物给红十字会 后代不准学医  后代只准呆在一线城市发展  后代有能力移民必须支持 常备口罩，酒精，免洗洗手液
21,"不要随便出国  一不小心就回不去家了……<span class=""url-icon""><img alt=[跪了] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_guile-a8a737d3a0.png"" style=""width:1em; height:1em;"" /></span>"
22,看见那个劝人学医天打雷劈，以前是个调侃，现在是真心。。。
23,我要是学材料化学的，我就发明可重复利用N95，就是自己在家洗洗，消毒液泡泡还能用很多次的，学分析化学的我感觉这好像并不多难，一人常年囤三五个，万一遇见疫情换洗着用。
24,"云办公 没事备点酒精/棉片（日常擦擦手机什么的也ok—我妈这次不敢说我乱买东西了 幸好都是我日常备用的<span class=""url-icon""><img alt=[污] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_wu-374e5572e8.png"" style=""width:1em; height:1em;"" /></span>）"
25,世上还是好人多。
26,一定要为人民服务！！！！从人民的立场做事！！！！从人民的立场出发！！！！
27,吃野味的biss
28,"不让后代再学医 捐钱别给红十字<span class=""url-icon""><img alt=[嘻嘻] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-643ef6e48d.png"" style=""width:1em; height:1em;"" /></span>"
29,不相信官方信息了
30,不要相信某红**
31,学车是什么梗？
32,绝不会让我的孩子学医
33,穷则独善其身，达则兼济天下吧。我就是学公共卫生的，流行病专业。之前总和同学吐槽自己专业不受重视，没有给我们施展的空间。这次疫情爆发了才发现，自己根本没什么才能可以施展，别说为社会做贡献了，能保护好自己就不错了。还是要继续努力吧，发自内心的希望能做一个对社会有用的人。
34,不要相信红十字会
35,<a href='/n/一只之乌'>@一只之乌</a>
36,"因为香港事件变成小粉红一直没上过外网，才知道外网12.30左右就在说中国又有“非典”了<span class=""url-icon""><img alt=[微笑] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-0be7e6251f.png"" style=""width:1em; height:1em;"" /></span>真的太失望了"
37,1.冬季呼吸道疾病感染高发期，高铁、飞机出行时必须戴口罩 2.早点学会开车，当公共交通被切断时依然可以自由出入 3.多关注新闻、热搜，保持信息来源的多样性
38,在人少的地方买套房！
39,不光口罩酒精 消防等急救用品都要囤 不光不吃野味 还要珍惜食物（疫情严重情况下 不浪费 少出门采购很重要）钱很重要 应急用品很重要
40,如果成绩可以，再来一次我一定选理科 学医！
41,捐钱都给韩红老师！！！
42,常备一次性口罩手套，酒精也搞一点，存钱，不买衣服了！想见的人赶紧去见！
43,我希望自己以后的孩子能学医，发生这种事，其实个人很无力，一不是军人，二不是医生，做什么都觉得自己付出很少，不能冲到最前线
44,1每年都囤口罩囤酒精84等消毒用品2坚持锻炼不熬夜合理饮食3看见买卖野味吃野味的立刻举报4不会踏入爱吃野味地区半步
45,不要劝人学医
46,"捐钱卷物资要给韩红老师 不乱吃东西 多屯点乐高<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>"
47,<a href='/n/Danny--Archer'>@Danny--Archer</a> 我还是会热爱囤货 不止口罩 常用的一些如猫粮卫生巾卫生纸这些东西
48,不给红十字捐一分钱
